Origen,Destino,Distancia[km],Año,Mes,Diferencia de ciclistas,Calle 1 origen,Calle 2 origen,Calle 1 origen id,Calle 2 origen id,Calle 1 destino,Calle 2 destino,Calle 1 destino id,Calle 2 destino id
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2011,Noviembre,2633,Billinghurst,Peron,5,28,Cnel. Diaz,Mansilla,11,32
Billinghurst y Peron,Arenales y Montevideo,3.958,2011,Noviembre,2458,Billinghurst,Peron,5,28,Arenales,Montevideo,12,10
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2011,Noviembre,-752,Del Libertador,Montevideo,6,10,Corredor Norte,Casares,7,29
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2011,Noviembre,1541,Del Libertador,Montevideo,6,10,EEUU,33 Orientales,8,30
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2011,Noviembre,481,Del Libertador,Montevideo,6,10,F. Alcorta,Derecho,9,31
Del Libertador y Montevideo,Montevideo y Peron,2.599,2011,Noviembre,1273,Del Libertador,Montevideo,6,10,Montevideo,Peron,10,28
Del Libertador y Montevideo,Potosi y Rawson,5.694,2011,Noviembre,1656,Del Libertador,Montevideo,6,10,Potosi,Rawson,17,33
Del Libertador y Montevideo,J. Alvarez y Padilla,6.397,2011,Noviembre,2001,Del Libertador,Montevideo,6,10,J. Alvarez,Padilla,18,34
Del Libertador y Montevideo,Chile y Tacuari,4.227,2011,Noviembre,1709,Del Libertador,Montevideo,6,10,Chile,Tacuari,19,35
Del Libertador y Montevideo,Serrano y Loyola,6.336,2011,Noviembre,1809,Del Libertador,Montevideo,6,10,Serrano,Loyola,20,36
Del Libertador y Montevideo,Gorriti y G. Cruz,6.117,2011,Noviembre,1318,Del Libertador,Montevideo,6,10,Gorriti,G. Cruz,21,37
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2011,Noviembre,2140,Del Libertador,Montevideo,6,10,Cnel. Diaz,Mansilla,11,32
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2011,Noviembre,1965,Del Libertador,Montevideo,6,10,Arenales,Montevideo,12,10
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2011,Noviembre,2293,Corredor Norte,Casares,7,29,EEUU,33 Orientales,8,30
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2011,Noviembre,1233,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2011,Noviembre,2025,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Potosi y Rawson,4.669,2011,Noviembre,2408,Corredor Norte,Casares,7,29,Potosi,Rawson,17,33
Corredor Norte y Casares,J. Alvarez y Padilla,4.742,2011,Noviembre,2753,Corredor Norte,Casares,7,29,J. Alvarez,Padilla,18,34
Corredor Norte y Casares,Chile y Tacuari,7.208,2011,Noviembre,2461,Corredor Norte,Casares,7,29,Chile,Tacuari,19,35
Corredor Norte y Casares,Serrano y Loyola,4.681,2011,Noviembre,2561,Corredor Norte,Casares,7,29,Serrano,Loyola,20,36
Corredor Norte y Casares,Gorriti y G. Cruz,3.654,2011,Noviembre,2070,Corredor Norte,Casares,7,29,Gorriti,G. Cruz,21,37
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2011,Noviembre,2892,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,Arenales y Montevideo,3.771,2011,Noviembre,2717,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2011,Noviembre,-1060,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2011,Noviembre,-268,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Potosi y Rawson,2.055,2011,Noviembre,115,EEUU,33 Orientales,8,30,Potosi,Rawson,17,33
EEUU y 33 Orientales,J. Alvarez y Padilla,3.357,2011,Noviembre,460,EEUU,33 Orientales,8,30,J. Alvarez,Padilla,18,34
EEUU y 33 Orientales,Chile y Tacuari,4.644,2011,Noviembre,168,EEUU,33 Orientales,8,30,Chile,Tacuari,19,35
EEUU y 33 Orientales,Serrano y Loyola,4.206,2011,Noviembre,268,EEUU,33 Orientales,8,30,Serrano,Loyola,20,36
EEUU y 33 Orientales,Gorriti y G. Cruz,6.362,2011,Noviembre,-223,EEUU,33 Orientales,8,30,Gorriti,G. Cruz,21,37
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2011,Noviembre,599,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2011,Noviembre,424,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
F. Alcorta y Derecho,Montevideo y Peron,3.26,2011,Noviembre,792,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Potosi y Rawson,5.144,2011,Noviembre,1175,F. Alcorta,Derecho,9,31,Potosi,Rawson,17,33
F. Alcorta y Derecho,J. Alvarez y Padilla,6.102,2011,Noviembre,1520,F. Alcorta,Derecho,9,31,J. Alvarez,Padilla,18,34
F. Alcorta y Derecho,Chile y Tacuari,4.888,2011,Noviembre,1228,F. Alcorta,Derecho,9,31,Chile,Tacuari,19,35
F. Alcorta y Derecho,Serrano y Loyola,6.041,2011,Noviembre,1328,F. Alcorta,Derecho,9,31,Serrano,Loyola,20,36
F. Alcorta y Derecho,Gorriti y G. Cruz,5.179,2011,Noviembre,837,F. Alcorta,Derecho,9,31,Gorriti,G. Cruz,21,37
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2011,Noviembre,1659,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2011,Noviembre,1484,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
Montevideo y Peron,Potosi y Rawson,3.45,2011,Noviembre,383,Montevideo,Peron,10,28,Potosi,Rawson,17,33
Montevideo y Peron,J. Alvarez y Padilla,5.783,2011,Noviembre,728,Montevideo,Peron,10,28,J. Alvarez,Padilla,18,34
Montevideo y Peron,Chile y Tacuari,2.143,2011,Noviembre,436,Montevideo,Peron,10,28,Chile,Tacuari,19,35
Montevideo y Peron,Serrano y Loyola,5.722,2011,Noviembre,536,Montevideo,Peron,10,28,Serrano,Loyola,20,36
Montevideo y Peron,Gorriti y G. Cruz,5.864,2011,Noviembre,45,Montevideo,Peron,10,28,Gorriti,G. Cruz,21,37
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2011,Noviembre,867,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,Arenales y Montevideo,1.293,2011,Noviembre,692,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Potosi y Rawson,J. Alvarez y Padilla,1.781,2011,Noviembre,345,Potosi,Rawson,17,33,J. Alvarez,Padilla,18,34
Potosi y Rawson,Chile y Tacuari,5.572,2011,Noviembre,53,Potosi,Rawson,17,33,Chile,Tacuari,19,35
Potosi y Rawson,Serrano y Loyola,2.743,2011,Noviembre,153,Potosi,Rawson,17,33,Serrano,Loyola,20,36
Potosi y Rawson,Gorriti y G. Cruz,3.419,2011,Noviembre,-338,Potosi,Rawson,17,33,Gorriti,G. Cruz,21,37
J. Alvarez y Padilla,Chile y Tacuari,7.167,2011,Noviembre,-292,J. Alvarez,Padilla,18,34,Chile,Tacuari,19,35
J. Alvarez y Padilla,Serrano y Loyola,1.517,2011,Noviembre,-192,J. Alvarez,Padilla,18,34,Serrano,Loyola,20,36
J. Alvarez y Padilla,Gorriti y G. Cruz,2.785,2011,Noviembre,-683,J. Alvarez,Padilla,18,34,Gorriti,G. Cruz,21,37
Chile y Tacuari,Serrano y Loyola,7.765,2011,Noviembre,100,Chile,Tacuari,19,35,Serrano,Loyola,20,36
Chile y Tacuari,Gorriti y G. Cruz,7.907,2011,Noviembre,-391,Chile,Tacuari,19,35,Gorriti,G. Cruz,21,37
Serrano y Loyola,Gorriti y G. Cruz,1.079,2011,Noviembre,-491,Serrano,Loyola,20,36,Gorriti,G. Cruz,21,37
Cnel. Diaz y Mansilla,Potosi y Rawson,2.691,2011,Noviembre,-484,Cnel. Diaz,Mansilla,11,32,Potosi,Rawson,17,33
Cnel. Diaz y Mansilla,J. Alvarez y Padilla,3.181,2011,Noviembre,-139,Cnel. Diaz,Mansilla,11,32,J. Alvarez,Padilla,18,34
Cnel. Diaz y Mansilla,Chile y Tacuari,6.334,2011,Noviembre,-431,Cnel. Diaz,Mansilla,11,32,Chile,Tacuari,19,35
Cnel. Diaz y Mansilla,Serrano y Loyola,3.12,2011,Noviembre,-331,Cnel. Diaz,Mansilla,11,32,Serrano,Loyola,20,36
Cnel. Diaz y Mansilla,Gorriti y G. Cruz,2.695,2011,Noviembre,-822,Cnel. Diaz,Mansilla,11,32,Gorriti,G. Cruz,21,37
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2011,Noviembre,-175,Cnel. Diaz,Mansilla,11,32,Arenales,Montevideo,12,10
Arenales y Montevideo,Potosi y Rawson,4.718,2011,Noviembre,-309,Arenales,Montevideo,12,10,Potosi,Rawson,17,33
Arenales y Montevideo,J. Alvarez y Padilla,5.474,2011,Noviembre,36,Arenales,Montevideo,12,10,J. Alvarez,Padilla,18,34
Arenales y Montevideo,Chile y Tacuari,3.436,2011,Noviembre,-256,Arenales,Montevideo,12,10,Chile,Tacuari,19,35
Arenales y Montevideo,Serrano y Loyola,5.413,2011,Noviembre,-156,Arenales,Montevideo,12,10,Serrano,Loyola,20,36
Arenales y Montevideo,Gorriti y G. Cruz,5.555,2011,Noviembre,-647,Arenales,Montevideo,12,10,Gorriti,G. Cruz,21,37
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2011,Diciembre,818,Virrey Cevallos,Chile,1,19,Azopardo,Mexico,2,25
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2011,Diciembre,225,Virrey Cevallos,Chile,1,19,Rincon,Carlos Calvo,3,26
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2011,Diciembre,426,Virrey Cevallos,Chile,1,19,Virrey Liniers,C.Calvo,4,27
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2011,Diciembre,-974,Virrey Cevallos,Chile,1,19,Billinghurst,Peron,5,28
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2011,Diciembre,-542,Virrey Cevallos,Chile,1,19,Del Libertador,Montevideo,6,10
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2011,Diciembre,-1308,Virrey Cevallos,Chile,1,19,Corredor Norte,Casares,7,29
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2011,Diciembre,692,Virrey Cevallos,Chile,1,19,EEUU,33 Orientales,8,30
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2011,Diciembre,127,Virrey Cevallos,Chile,1,19,F. Alcorta,Derecho,9,31
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2011,Diciembre,486,Virrey Cevallos,Chile,1,19,Montevideo,Peron,10,28
Virrey Cevallos y Chile,Potosi y Rawson,4.554,2011,Diciembre,806,Virrey Cevallos,Chile,1,19,Potosi,Rawson,17,33
Virrey Cevallos y Chile,J. Alvarez y Padilla,6.864,2011,Diciembre,1089,Virrey Cevallos,Chile,1,19,J. Alvarez,Padilla,18,34
Virrey Cevallos y Chile,Chile y Tacuari,1.018,2011,Diciembre,696,Virrey Cevallos,Chile,1,19,Chile,Tacuari,19,35
Virrey Cevallos y Chile,Serrano y Loyola,6.803,2011,Diciembre,930,Virrey Cevallos,Chile,1,19,Serrano,Loyola,20,36
Virrey Cevallos y Chile,Gorriti y G. Cruz,6.945,2011,Diciembre,132,Virrey Cevallos,Chile,1,19,Gorriti,G. Cruz,21,37
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2011,Diciembre,1254,Virrey Cevallos,Chile,1,19,Cnel. Diaz,Mansilla,11,32
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2011,Diciembre,1098,Virrey Cevallos,Chile,1,19,Arenales,Montevideo,12,10
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2011,Diciembre,-593,Azopardo,Mexico,2,25,Rincon,Carlos Calvo,3,26
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2011,Diciembre,-392,Azopardo,Mexico,2,25,Virrey Liniers,C.Calvo,4,27
Azopardo y Mexico,Billinghurst y Peron,5.439,2011,Diciembre,-1792,Azopardo,Mexico,2,25,Billinghurst,Peron,5,28
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2011,Diciembre,-1360,Azopardo,Mexico,2,25,Del Libertador,Montevideo,6,10
Azopardo y Mexico,Corredor Norte y Casares,6.326,2011,Diciembre,-2126,Azopardo,Mexico,2,25,Corredor Norte,Casares,7,29
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2011,Diciembre,-126,Azopardo,Mexico,2,25,EEUU,33 Orientales,8,30
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2011,Diciembre,-691,Azopardo,Mexico,2,25,F. Alcorta,Derecho,9,31
Azopardo y Mexico,Montevideo y Peron,2.933,2011,Diciembre,-332,Azopardo,Mexico,2,25,Montevideo,Peron,10,28
Azopardo y Mexico,Potosi y Rawson,6.382,2011,Diciembre,-12,Azopardo,Mexico,2,25,Potosi,Rawson,17,33
Azopardo y Mexico,J. Alvarez y Padilla,8.691,2011,Diciembre,271,Azopardo,Mexico,2,25,J. Alvarez,Padilla,18,34
Azopardo y Mexico,Chile y Tacuari,1.366,2011,Diciembre,-122,Azopardo,Mexico,2,25,Chile,Tacuari,19,35
Azopardo y Mexico,Serrano y Loyola,8.63,2011,Diciembre,112,Azopardo,Mexico,2,25,Serrano,Loyola,20,36
Azopardo y Mexico,Gorriti y G. Cruz,8.772,2011,Diciembre,-686,Azopardo,Mexico,2,25,Gorriti,G. Cruz,21,37
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2011,Diciembre,436,Azopardo,Mexico,2,25,Cnel. Diaz,Mansilla,11,32
Azopardo y Mexico,Arenales y Montevideo,4.413,2011,Diciembre,280,Azopardo,Mexico,2,25,Arenales,Montevideo,12,10
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2011,Diciembre,201,Rincon,Carlos Calvo,3,26,Virrey Liniers,C.Calvo,4,27
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2011,Diciembre,-1199,Rincon,Carlos Calvo,3,26,Billinghurst,Peron,5,28
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2011,Diciembre,-767,Rincon,Carlos Calvo,3,26,Del Libertador,Montevideo,6,10
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2011,Diciembre,-1533,Rincon,Carlos Calvo,3,26,Corredor Norte,Casares,7,29
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2011,Diciembre,467,Rincon,Carlos Calvo,3,26,EEUU,33 Orientales,8,30
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2011,Diciembre,-98,Rincon,Carlos Calvo,3,26,F. Alcorta,Derecho,9,31
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2011,Diciembre,261,Rincon,Carlos Calvo,3,26,Montevideo,Peron,10,28
Rincon y Carlos Calvo,Potosi y Rawson,4.277,2011,Diciembre,581,Rincon,Carlos Calvo,3,26,Potosi,Rawson,17,33
Rincon y Carlos Calvo,J. Alvarez y Padilla,6.587,2011,Diciembre,864,Rincon,Carlos Calvo,3,26,J. Alvarez,Padilla,18,34
Rincon y Carlos Calvo,Chile y Tacuari,2.025,2011,Diciembre,471,Rincon,Carlos Calvo,3,26,Chile,Tacuari,19,35
Rincon y Carlos Calvo,Serrano y Loyola,6.526,2011,Diciembre,705,Rincon,Carlos Calvo,3,26,Serrano,Loyola,20,36
Rincon y Carlos Calvo,Gorriti y G. Cruz,6.668,2011,Diciembre,-93,Rincon,Carlos Calvo,3,26,Gorriti,G. Cruz,21,37
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2011,Diciembre,1029,Rincon,Carlos Calvo,3,26,Cnel. Diaz,Mansilla,11,32
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2011,Diciembre,873,Rincon,Carlos Calvo,3,26,Arenales,Montevideo,12,10
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2011,Diciembre,-1400,Virrey Liniers,C.Calvo,4,27,Billinghurst,Peron,5,28
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2011,Diciembre,-968,Virrey Liniers,C.Calvo,4,27,Del Libertador,Montevideo,6,10
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2011,Diciembre,-1734,Virrey Liniers,C.Calvo,4,27,Corredor Norte,Casares,7,29
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2011,Diciembre,266,Virrey Liniers,C.Calvo,4,27,EEUU,33 Orientales,8,30
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2011,Diciembre,-299,Virrey Liniers,C.Calvo,4,27,F. Alcorta,Derecho,9,31
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2011,Diciembre,60,Virrey Liniers,C.Calvo,4,27,Montevideo,Peron,10,28
Virrey Liniers y C.Calvo,Potosi y Rawson,2.793,2011,Diciembre,380,Virrey Liniers,C.Calvo,4,27,Potosi,Rawson,17,33
Virrey Liniers y C.Calvo,J. Alvarez y Padilla,4.574,2011,Diciembre,663,Virrey Liniers,C.Calvo,4,27,J. Alvarez,Padilla,18,34
Virrey Liniers y C.Calvo,Chile y Tacuari,3.859,2011,Diciembre,270,Virrey Liniers,C.Calvo,4,27,Chile,Tacuari,19,35
Virrey Liniers y C.Calvo,Serrano y Loyola,4.938,2011,Diciembre,504,Virrey Liniers,C.Calvo,4,27,Serrano,Loyola,20,36
Virrey Liniers y C.Calvo,Gorriti y G. Cruz,5.578,2011,Diciembre,-294,Virrey Liniers,C.Calvo,4,27,Gorriti,G. Cruz,21,37
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2011,Diciembre,828,Virrey Liniers,C.Calvo,4,27,Cnel. Diaz,Mansilla,11,32
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2011,Diciembre,672,Virrey Liniers,C.Calvo,4,27,Arenales,Montevideo,12,10
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2011,Diciembre,432,Billinghurst,Peron,5,28,Del Libertador,Montevideo,6,10
Billinghurst y Peron,Corredor Norte y Casares,4.243,2011,Diciembre,-334,Billinghurst,Peron,5,28,Corredor Norte,Casares,7,29
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2011,Diciembre,1666,Billinghurst,Peron,5,28,EEUU,33 Orientales,8,30
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2011,Diciembre,1101,Billinghurst,Peron,5,28,F. Alcorta,Derecho,9,31
Billinghurst y Peron,Montevideo y Peron,3.02,2011,Diciembre,1460,Billinghurst,Peron,5,28,Montevideo,Peron,10,28
Billinghurst y Peron,Potosi y Rawson,0.986,2011,Diciembre,1780,Billinghurst,Peron,5,28,Potosi,Rawson,17,33
Billinghurst y Peron,J. Alvarez y Padilla,2.767,2011,Diciembre,2063,Billinghurst,Peron,5,28,J. Alvarez,Padilla,18,34
Billinghurst y Peron,Chile y Tacuari,4.629,2011,Diciembre,1670,Billinghurst,Peron,5,28,Chile,Tacuari,19,35
Billinghurst y Peron,Serrano y Loyola,3.131,2011,Diciembre,1904,Billinghurst,Peron,5,28,Serrano,Loyola,20,36
Billinghurst y Peron,Gorriti y G. Cruz,3.729,2011,Diciembre,1106,Billinghurst,Peron,5,28,Gorriti,G. Cruz,21,37
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2011,Diciembre,2228,Billinghurst,Peron,5,28,Cnel. Diaz,Mansilla,11,32
Billinghurst y Peron,Arenales y Montevideo,3.958,2011,Diciembre,2072,Billinghurst,Peron,5,28,Arenales,Montevideo,12,10
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2011,Diciembre,-766,Del Libertador,Montevideo,6,10,Corredor Norte,Casares,7,29
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2011,Diciembre,1234,Del Libertador,Montevideo,6,10,EEUU,33 Orientales,8,30
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2011,Diciembre,669,Del Libertador,Montevideo,6,10,F. Alcorta,Derecho,9,31
Del Libertador y Montevideo,Montevideo y Peron,2.599,2011,Diciembre,1028,Del Libertador,Montevideo,6,10,Montevideo,Peron,10,28
Del Libertador y Montevideo,Potosi y Rawson,5.694,2011,Diciembre,1348,Del Libertador,Montevideo,6,10,Potosi,Rawson,17,33
Del Libertador y Montevideo,J. Alvarez y Padilla,6.397,2011,Diciembre,1631,Del Libertador,Montevideo,6,10,J. Alvarez,Padilla,18,34
Del Libertador y Montevideo,Chile y Tacuari,4.227,2011,Diciembre,1238,Del Libertador,Montevideo,6,10,Chile,Tacuari,19,35
Del Libertador y Montevideo,Serrano y Loyola,6.336,2011,Diciembre,1472,Del Libertador,Montevideo,6,10,Serrano,Loyola,20,36
Del Libertador y Montevideo,Gorriti y G. Cruz,6.117,2011,Diciembre,674,Del Libertador,Montevideo,6,10,Gorriti,G. Cruz,21,37
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2011,Diciembre,1796,Del Libertador,Montevideo,6,10,Cnel. Diaz,Mansilla,11,32
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2011,Diciembre,1640,Del Libertador,Montevideo,6,10,Arenales,Montevideo,12,10
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2011,Diciembre,2000,Corredor Norte,Casares,7,29,EEUU,33 Orientales,8,30
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2011,Diciembre,1435,Corredor Norte,Casares,7,29,F. Alcorta,Derecho,9,31
Corredor Norte y Casares,Montevideo y Peron,5.064,2011,Diciembre,1794,Corredor Norte,Casares,7,29,Montevideo,Peron,10,28
Corredor Norte y Casares,Potosi y Rawson,4.669,2011,Diciembre,2114,Corredor Norte,Casares,7,29,Potosi,Rawson,17,33
Corredor Norte y Casares,J. Alvarez y Padilla,4.742,2011,Diciembre,2397,Corredor Norte,Casares,7,29,J. Alvarez,Padilla,18,34
Corredor Norte y Casares,Chile y Tacuari,7.208,2011,Diciembre,2004,Corredor Norte,Casares,7,29,Chile,Tacuari,19,35
Corredor Norte y Casares,Serrano y Loyola,4.681,2011,Diciembre,2238,Corredor Norte,Casares,7,29,Serrano,Loyola,20,36
Corredor Norte y Casares,Gorriti y G. Cruz,3.654,2011,Diciembre,1440,Corredor Norte,Casares,7,29,Gorriti,G. Cruz,21,37
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2011,Diciembre,2562,Corredor Norte,Casares,7,29,Cnel. Diaz,Mansilla,11,32
Corredor Norte y Casares,Arenales y Montevideo,3.771,2011,Diciembre,2406,Corredor Norte,Casares,7,29,Arenales,Montevideo,12,10
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2011,Diciembre,-565,EEUU,33 Orientales,8,30,F. Alcorta,Derecho,9,31
EEUU y 33 Orientales,Montevideo y Peron,4.563,2011,Diciembre,-206,EEUU,33 Orientales,8,30,Montevideo,Peron,10,28
EEUU y 33 Orientales,Potosi y Rawson,2.055,2011,Diciembre,114,EEUU,33 Orientales,8,30,Potosi,Rawson,17,33
EEUU y 33 Orientales,J. Alvarez y Padilla,3.357,2011,Diciembre,397,EEUU,33 Orientales,8,30,J. Alvarez,Padilla,18,34
EEUU y 33 Orientales,Chile y Tacuari,4.644,2011,Diciembre,4,EEUU,33 Orientales,8,30,Chile,Tacuari,19,35
EEUU y 33 Orientales,Serrano y Loyola,4.206,2011,Diciembre,238,EEUU,33 Orientales,8,30,Serrano,Loyola,20,36
EEUU y 33 Orientales,Gorriti y G. Cruz,6.362,2011,Diciembre,-560,EEUU,33 Orientales,8,30,Gorriti,G. Cruz,21,37
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2011,Diciembre,562,EEUU,33 Orientales,8,30,Cnel. Diaz,Mansilla,11,32
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2011,Diciembre,406,EEUU,33 Orientales,8,30,Arenales,Montevideo,12,10
F. Alcorta y Derecho,Montevideo y Peron,3.26,2011,Diciembre,359,F. Alcorta,Derecho,9,31,Montevideo,Peron,10,28
F. Alcorta y Derecho,Potosi y Rawson,5.144,2011,Diciembre,679,F. Alcorta,Derecho,9,31,Potosi,Rawson,17,33
F. Alcorta y Derecho,J. Alvarez y Padilla,6.102,2011,Diciembre,962,F. Alcorta,Derecho,9,31,J. Alvarez,Padilla,18,34
F. Alcorta y Derecho,Chile y Tacuari,4.888,2011,Diciembre,569,F. Alcorta,Derecho,9,31,Chile,Tacuari,19,35
F. Alcorta y Derecho,Serrano y Loyola,6.041,2011,Diciembre,803,F. Alcorta,Derecho,9,31,Serrano,Loyola,20,36
F. Alcorta y Derecho,Gorriti y G. Cruz,5.179,2011,Diciembre,5,F. Alcorta,Derecho,9,31,Gorriti,G. Cruz,21,37
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2011,Diciembre,1127,F. Alcorta,Derecho,9,31,Cnel. Diaz,Mansilla,11,32
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2011,Diciembre,971,F. Alcorta,Derecho,9,31,Arenales,Montevideo,12,10
Montevideo y Peron,Potosi y Rawson,3.45,2011,Diciembre,320,Montevideo,Peron,10,28,Potosi,Rawson,17,33
Montevideo y Peron,J. Alvarez y Padilla,5.783,2011,Diciembre,603,Montevideo,Peron,10,28,J. Alvarez,Padilla,18,34
Montevideo y Peron,Chile y Tacuari,2.143,2011,Diciembre,210,Montevideo,Peron,10,28,Chile,Tacuari,19,35
Montevideo y Peron,Serrano y Loyola,5.722,2011,Diciembre,444,Montevideo,Peron,10,28,Serrano,Loyola,20,36
Montevideo y Peron,Gorriti y G. Cruz,5.864,2011,Diciembre,-354,Montevideo,Peron,10,28,Gorriti,G. Cruz,21,37
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2011,Diciembre,768,Montevideo,Peron,10,28,Cnel. Diaz,Mansilla,11,32
Montevideo y Peron,Arenales y Montevideo,1.293,2011,Diciembre,612,Montevideo,Peron,10,28,Arenales,Montevideo,12,10
Potosi y Rawson,J. Alvarez y Padilla,1.781,2011,Diciembre,283,Potosi,Rawson,17,33,J. Alvarez,Padilla,18,34
Potosi y Rawson,Chile y Tacuari,5.572,2011,Diciembre,-110,Potosi,Rawson,17,33,Chile,Tacuari,19,35
Potosi y Rawson,Serrano y Loyola,2.743,2011,Diciembre,124,Potosi,Rawson,17,33,Serrano,Loyola,20,36
Potosi y Rawson,Gorriti y G. Cruz,3.419,2011,Diciembre,-674,Potosi,Rawson,17,33,Gorriti,G. Cruz,21,37
J. Alvarez y Padilla,Chile y Tacuari,7.167,2011,Diciembre,-393,J. Alvarez,Padilla,18,34,Chile,Tacuari,19,35
J. Alvarez y Padilla,Serrano y Loyola,1.517,2011,Diciembre,-159,J. Alvarez,Padilla,18,34,Serrano,Loyola,20,36
J. Alvarez y Padilla,Gorriti y G. Cruz,2.785,2011,Diciembre,-957,J. Alvarez,Padilla,18,34,Gorriti,G. Cruz,21,37
Chile y Tacuari,Serrano y Loyola,7.765,2011,Diciembre,234,Chile,Tacuari,19,35,Serrano,Loyola,20,36
